DT_DAY,TX_DAY_OF_WEEK_DESCR_NL,TX_BUILD_UP_AREA_DESCR_NL,TX_COLL_TYPE_DESCR_NL,TX_LIGHT_COND_DESCR_NL,TX_ROAD_TYPE_DESCR_NL,TX_MUNTY_DESCR_NL,TX_PROV_DESCR_NL,MS_ACCT,MS_ACCT_WITH_DEAD,MS_ACCT_WITH_DEAD_30_DAYS,MS_ACCT_WITH_MORY_INJ,MS_ACCT_WITH_SERLY_INJ,MS_ACCT_WITH_SLY_INJ
15-Dec-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
08-Dec-20,dinsdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
17-Jul-20,vrijdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,1,0
29-Jun-20,maandag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
04-Nov-20,woensdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
25-Jul-20,zaterdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
14-Sep-20,maandag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
16-Oct-20,vrijdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
08-Sep-20,dinsdag,Binnen bebouwde kom,Met een voetganger,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
30-Nov-20,maandag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
14-Oct-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
01-Dec-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
06-Sep-20,zondag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
02-Jul-20,donderdag,Buiten bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting",Autosnelweg,Boom,Provincie Antwerpen,1,0,0,0,0,1
14-Aug-20,vrijdag,Buiten bebouwde kom,Langs opzij,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
22-Jul-20,woensdag,Niet beschikbaar,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
04-Dec-20,vrijdag,Binnen bebouwde kom,Langs opzij,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
02-Oct-20,vrijdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
24-Nov-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
03-Dec-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
15-Sep-20,dinsdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
24-Sep-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Boom,Provincie Antwerpen,1,0,0,0,0,1
10-Sep-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
23-Sep-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
25-Aug-20,dinsdag,Binnen bebouwde kom,Met een voetganger,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
15-Oct-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
06-Nov-20,vrijdag,Buiten bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
15-Jul-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
01-Dec-20,dinsdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
07-Aug-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
28-Jun-20,zondag,Binnen bebouwde kom,Tegen een hindernis buiten de rijbaan,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
18-Jul-20,zaterdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
29-Aug-20,zaterdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
08-Dec-20,dinsdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
29-Jul-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
03-Sep-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
18-Nov-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
22-Oct-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
27-Aug-20,donderdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
09-Sep-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
01-Jul-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
03-Mar-20,dinsdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
24-Jan-20,vrijdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
26-Feb-20,woensdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
02-Feb-20,zondag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
13-Jan-20,maandag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
05-Feb-20,woensdag,Niet beschikbaar,Langs opzij,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
05-Mar-20,donderdag,Buiten bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
11-Feb-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
20-Jan-20,maandag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
06-Jan-20,maandag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
25-Mar-20,woensdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
03-Jan-20,vrijdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,1,0
15-Jun-20,maandag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
17-Mar-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
18-Jan-20,zaterdag,Buiten bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
23-Feb-20,zondag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Borsbeek,Provincie Antwerpen,1,0,0,0,0,1
09-Jan-20,donderdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
11-Mar-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
01-Apr-20,woensdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
29-May-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
12-Mar-20,donderdag,Niet beschikbaar,Langs opzij,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
21-Apr-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
16-May-20,zaterdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
23-Mar-20,maandag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
06-Mar-20,vrijdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
27-Jan-20,maandag,Binnen bebouwde kom,Niet beschikbaar,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
26-Jan-20,zondag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
30-Jan-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
15-Apr-20,woensdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
28-May-20,donderdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
03-Jun-20,woensdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
30-Jan-20,donderdag,Buiten bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
06-Jan-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
04-Jun-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
17-Mar-20,dinsdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
14-May-20,donderdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
15-Feb-20,zaterdag,Buiten bebouwde kom,Tegen een hindernis buiten de rijbaan,"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
02-Mar-20,maandag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
09-Jun-20,dinsdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
11-Jun-20,donderdag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
08-Apr-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
30-Jan-20,donderdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
21-May-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
30-Jan-20,donderdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
31-Jan-20,vrijdag,Binnen bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
04-Apr-20,zaterdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
09-Mar-20,maandag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
07-Mar-20,zaterdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
08-May-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
28-Jan-20,dinsdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
04-Apr-20,zaterdag,Buiten bebouwde kom,"Eén bestuurder, geen hindernis","Nacht, ontstoken openbare verlichting",Autosnelweg,Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
26-Apr-20,zondag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
20-Feb-20,donderdag,Binnen bebouwde kom,Met een voetganger,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
13-Mar-20,vrijdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
03-Mar-20,dinsdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
15-Jan-20,woensdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
18-Dec-20,vrijdag,Buiten bebouwde kom,Frontale botsing (of bij het kruisen),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
18-Dec-20,vrijdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
15-Dec-20,dinsdag,Binnen bebouwde kom,Met een voetganger,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
31-Dec-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
31-Dec-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
16-Dec-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
13-Aug-20,donderdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
22-Jun-20,maandag,Binnen bebouwde kom,Langs achteren (of naast elkaar),"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
09-Aug-20,zondag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
30-Aug-20,zondag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
09-Oct-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
01-Sep-20,dinsdag,Niet beschikbaar,Niet beschikbaar,Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
20-Jun-20,zaterdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
16-Jul-20,donderdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
02-Sep-20,woensdag,Binnen bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
05-Aug-20,woensdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
28-Jul-20,dinsdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
04-Sep-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
05-Sep-20,zaterdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
04-Aug-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
09-Oct-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
18-Sep-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
09-Sep-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
14-Dec-20,maandag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
13-Dec-20,zondag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
14-Aug-20,vrijdag,Buiten bebouwde kom,Langs achteren (of naast elkaar),Bij klaarlichte dag,Autosnelweg,Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
26-Jun-20,vrijdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,Autosnelweg,Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
09-Oct-20,vrijdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
26-Oct-20,maandag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
15-Jul-20,woensdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
10-Sep-20,donderdag,Binnen bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
31-Aug-20,maandag,Binnen bebouwde kom,"Eén bestuurder, geen hindernis",Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
07-Sep-20,maandag,Buiten bebouwde kom,Niet beschikbaar,Dageraad - schemering,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
07-Jul-20,dinsdag,Binnen bebouwde kom,Frontale botsing (of bij het kruisen),Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
15-Jul-20,woensdag,Buiten bebouwde kom,Met een voetganger,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
30-Jul-20,donderdag,Binnen bebouwde kom,Langs opzij,"Nacht, ontstoken openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
08-Aug-20,zaterdag,Buiten bebouwde kom,Niet beschikbaar,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
16-Aug-20,zondag,Binnen bebouwde kom,Langs achteren (of naast elkaar),"Nacht, geen openbare verlichting","Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
25-Sep-20,vrijdag,Buiten bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
15-Sep-20,dinsdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,1,0
25-Jun-20,donderdag,Binnen bebouwde kom,Langs opzij,Bij klaarlichte dag,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
14-Sep-20,maandag,Binnen bebouwde kom,Kettingbotsing (4 bestuurders of meer),Niet beschikbaar,"Gewestweg, provincieweg of gemeenteweg",Brasschaat,Provincie Antwerpen,1,0,0,0,0,1
